x,y,date,pressure_sea_level__pression_niveau_mer,total_precip__precip_totale,pressure_station__pression_station,period_value__valeur_periode,lat__lat,temp_max__temp_max,temp_min_units__temp_min_unites,temp_mean__temp_moyenne,snow__neige,snow_units__neige_unites,rain_units__pluie_unites,station_id__id_station,period_group__groupe_periode,temp_max_units__temp_max_unites,wind_speed__vitesse_vent,rain__pluie,wind_speed_units__vitesse_vent_unites,lon__long,identifier__identifiant,temp_mean_units__temp_moyenne_unites,pressure_station_units__pression_station_unites,province__province,pressure_sea_level_units__pression_niveau_mer_unite,total_precip_units__precip_totale_unites,temp_min__temp_min
-123.1819,49.195,1908-02,,107,,Feb,49.195,,C,,18.4,mm,mm,1108447,Monthly,C,,88.6,kph,-123.1819,1108447.1908.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-03,,42.4,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,42.4,kph,-123.1819,1108447.1908.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-04,,37.6,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,37.6,kph,-123.1819,1108447.1908.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-05,,78.4,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,78.4,kph,-123.1819,1108447.1908.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-06,,36.9,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,36.9,kph,-123.1819,1108447.1908.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-07,,20.1,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,20.1,kph,-123.1819,1108447.1908.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-08,,15.5,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,15.5,kph,-123.1819,1108447.1908.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-09,,23.2,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,23.2,kph,-123.1819,1108447.1908.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-10,,100.9,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,100.9,kph,-123.1819,1108447.1908.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-11,,249,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,249,kph,-123.1819,1108447.1908.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1908-12,,141.7,,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,,141.7,kph,-123.1819,1108447.1908.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-01,,100.1,,Jan,49.195,,C,,22.4,mm,mm,1108447,Monthly,C,,77.7,kph,-123.1819,1108447.1909.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-02,,128.2,,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,,128.2,kph,-123.1819,1108447.1909.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-03,,54.5,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,54.5,kph,-123.1819,1108447.1909.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-04,,15.9,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,15.9,kph,-123.1819,1108447.1909.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-05,,50.5,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,50.5,kph,-123.1819,1108447.1909.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-06,,33.7,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,33.7,kph,-123.1819,1108447.1909.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-07,,34.6,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,34.6,kph,-123.1819,1108447.1909.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-08,,19.4,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,19.4,kph,-123.1819,1108447.1909.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-09,,22.4,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,22.4,kph,-123.1819,1108447.1909.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-10,,101.5,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,101.5,kph,-123.1819,1108447.1909.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-11,,258,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,258,kph,-123.1819,1108447.1909.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1909-12,,81.8,,Dec,49.195,,C,,1.3,mm,mm,1108447,Monthly,C,,80.5,kph,-123.1819,1108447.1909.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-01,,176.8,,Jan,49.195,,C,,7.5,mm,mm,1108447,Monthly,C,,169.3,kph,-123.1819,1108447.1910.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-02,,79.9,,Feb,49.195,,C,,29.8,mm,mm,1108447,Monthly,C,,50.1,kph,-123.1819,1108447.1910.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-03,,58.1,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,58.1,kph,-123.1819,1108447.1910.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-04,,54.2,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,54.2,kph,-123.1819,1108447.1910.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-05,,47.9,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,47.9,kph,-123.1819,1108447.1910.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-06,,40.9,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,40.9,kph,-123.1819,1108447.1910.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-07,,0.5,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,0.5,kph,-123.1819,1108447.1910.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-08,,13.6,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,13.6,kph,-123.1819,1108447.1910.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-09,,30.8,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,30.8,kph,-123.1819,1108447.1910.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-10,,164.2,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,164.2,kph,-123.1819,1108447.1910.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-11,,200.7,,Nov,49.195,,C,,1.3,mm,mm,1108447,Monthly,C,,199.4,kph,-123.1819,1108447.1910.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1910-12,,166.7,,Dec,49.195,,C,,2.4,mm,mm,1108447,Monthly,C,,164.3,kph,-123.1819,1108447.1910.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-01,,98.4,,Jan,49.195,,C,,32.3,mm,mm,1108447,Monthly,C,,66.1,kph,-123.1819,1108447.1911.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-02,,46.7,,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,,46.7,kph,-123.1819,1108447.1911.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-03,,32,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,32,kph,-123.1819,1108447.1911.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-04,,40.2,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,40.2,kph,-123.1819,1108447.1911.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-05,,93.3,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,93.3,kph,-123.1819,1108447.1911.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-06,,36,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,36,kph,-123.1819,1108447.1911.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-07,,15.2,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,15.2,kph,-123.1819,1108447.1911.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-08,,21.8,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,21.8,kph,-123.1819,1108447.1911.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-09,,73.9,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,73.9,kph,-123.1819,1108447.1911.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-10,,35.2,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,35.2,kph,-123.1819,1108447.1911.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-11,,156.9,,Nov,49.195,,C,,23.5,mm,mm,1108447,Monthly,C,,133.4,kph,-123.1819,1108447.1911.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1911-12,,148.9,,Dec,49.195,,C,,18.6,mm,mm,1108447,Monthly,C,,130.3,kph,-123.1819,1108447.1911.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-01,,145.4,,Jan,49.195,,C,,52,mm,mm,1108447,Monthly,C,,93.4,kph,-123.1819,1108447.1912.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-02,,90.6,,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,,90.6,kph,-123.1819,1108447.1912.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-03,,11.8,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,11.8,kph,-123.1819,1108447.1912.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-04,,65.2,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,65.2,kph,-123.1819,1108447.1912.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-05,,62.3,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,62.3,kph,-123.1819,1108447.1912.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-06,,41.3,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,41.3,kph,-123.1819,1108447.1912.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-07,,44.8,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,44.8,kph,-123.1819,1108447.1912.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-08,,120,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,120,kph,-123.1819,1108447.1912.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-09,,53.8,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,53.8,kph,-123.1819,1108447.1912.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-10,,113.2,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,113.2,kph,-123.1819,1108447.1912.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-11,,170,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,170,kph,-123.1819,1108447.1912.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1912-12,,147.8,,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,,147.8,kph,-123.1819,1108447.1912.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-01,,140.2,,Jan,49.195,,C,,57.1,mm,mm,1108447,Monthly,C,,83.1,kph,-123.1819,1108447.1913.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-02,,65,,Feb,49.195,,C,,1.3,mm,mm,1108447,Monthly,C,,63.7,kph,-123.1819,1108447.1913.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-03,,76.8,,Mar,49.195,,C,,7.4,mm,mm,1108447,Monthly,C,,69.3,kph,-123.1819,1108447.1913.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-04,,51.3,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,51.3,kph,-123.1819,1108447.1913.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-05,,93.9,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,93.9,kph,-123.1819,1108447.1913.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-06,,79,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,79,kph,-123.1819,1108447.1913.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-07,,37.6,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,37.6,kph,-123.1819,1108447.1913.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-08,,14.4,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,14.4,kph,-123.1819,1108447.1913.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-09,,67.7,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,67.7,kph,-123.1819,1108447.1913.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-10,,116.5,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,116.5,kph,-123.1819,1108447.1913.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-11,,141.2,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,141.2,kph,-123.1819,1108447.1913.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1913-12,,63.3,,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,,63.3,kph,-123.1819,1108447.1913.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-01,,227,,Jan,49.195,,C,,12.4,mm,mm,1108447,Monthly,C,,214.6,kph,-123.1819,1108447.1914.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-02,,56.5,,Feb,49.195,,C,,9.9,mm,mm,1108447,Monthly,C,,46.7,kph,-123.1819,1108447.1914.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-03,,39.9,,Mar,49.195,,C,,2.4,mm,mm,1108447,Monthly,C,,37.4,kph,-123.1819,1108447.1914.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-04,,67.7,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,67.7,kph,-123.1819,1108447.1914.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-05,,15.1,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,15.1,kph,-123.1819,1108447.1914.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-06,,66.1,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,66.1,kph,-123.1819,1108447.1914.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-07,,4.1,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,4.1,kph,-123.1819,1108447.1914.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-08,,10.3,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,10.3,kph,-123.1819,1108447.1914.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-09,,98.3,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,98.3,kph,-123.1819,1108447.1914.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-10,,119,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,119,kph,-123.1819,1108447.1914.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-11,,173.7,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,173.7,kph,-123.1819,1108447.1914.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1914-12,,70.2,,Dec,49.195,,C,,1.3,mm,mm,1108447,Monthly,C,,68.9,kph,-123.1819,1108447.1914.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-01,,117.5,,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,,117.5,kph,-123.1819,1108447.1915.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-02,,72.6,,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,,72.6,kph,-123.1819,1108447.1915.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-03,,75.8,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,75.8,kph,-123.1819,1108447.1915.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-04,,47.7,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,47.7,kph,-123.1819,1108447.1915.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-05,,69.8,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,69.8,kph,-123.1819,1108447.1915.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-06,,10.3,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,10.3,kph,-123.1819,1108447.1915.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-07,,16.3,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,16.3,kph,-123.1819,1108447.1915.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-08,,9.2,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,9.2,kph,-123.1819,1108447.1915.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-09,,11.3,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,11.3,kph,-123.1819,1108447.1915.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-10,,166.5,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,166.5,kph,-123.1819,1108447.1915.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-11,,107.8,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,107.8,kph,-123.1819,1108447.1915.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1915-12,,201.3,,Dec,49.195,,C,,3.7,mm,mm,1108447,Monthly,C,,197.6,kph,-123.1819,1108447.1915.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-01,,104.9,,Jan,49.195,,C,,62,mm,mm,1108447,Monthly,C,,42.9,kph,-123.1819,1108447.1916.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-02,,121.9,,Feb,49.195,,C,,68.3,mm,mm,1108447,Monthly,C,,53.6,kph,-123.1819,1108447.1916.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-03,,183.4,,Mar,49.195,,C,,3.7,mm,mm,1108447,Monthly,C,,179.7,kph,-123.1819,1108447.1916.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-04,,64.9,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,64.9,kph,-123.1819,1108447.1916.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-05,,33.7,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,33.7,kph,-123.1819,1108447.1916.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-06,,31.5,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,31.5,kph,-123.1819,1108447.1916.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-07,,72.9,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,72.9,kph,-123.1819,1108447.1916.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-08,,14.6,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,14.6,kph,-123.1819,1108447.1916.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-09,,12.5,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,12.5,kph,-123.1819,1108447.1916.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-10,,40.3,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,40.3,kph,-123.1819,1108447.1916.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-11,,124.7,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,124.7,kph,-123.1819,1108447.1916.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1916-12,,133,,Dec,49.195,,C,,8.8,mm,mm,1108447,Monthly,C,,124.2,kph,-123.1819,1108447.1916.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-01,,91.6,,Jan,49.195,,C,,18.6,mm,mm,1108447,Monthly,C,,72.9,kph,-123.1819,1108447.1917.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-02,,71.8,,Feb,49.195,,C,,43.1,mm,mm,1108447,Monthly,C,,28.8,kph,-123.1819,1108447.1917.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-03,,78.8,,Mar,49.195,,C,,0.2,mm,mm,1108447,Monthly,C,,78.6,kph,-123.1819,1108447.1917.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-04,,147.9,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,147.9,kph,-123.1819,1108447.1917.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-05,,32.7,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,32.7,kph,-123.1819,1108447.1917.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-06,,79.4,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,79.4,kph,-123.1819,1108447.1917.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-07,,9.4,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,9.4,kph,-123.1819,1108447.1917.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-08,,19.3,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,19.3,kph,-123.1819,1108447.1917.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-09,,57.2,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,57.2,kph,-123.1819,1108447.1917.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-10,,53,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,53,kph,-123.1819,1108447.1917.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-11,,70.2,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,70.2,kph,-123.1819,1108447.1917.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1917-12,,227.4,,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,,227.4,kph,-123.1819,1108447.1917.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-01,,135.9,,Jan,49.195,,C,,0.8,mm,mm,1108447,Monthly,C,,135.1,kph,-123.1819,1108447.1918.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-02,,117.5,,Feb,49.195,,C,,16.1,mm,mm,1108447,Monthly,C,,101.4,kph,-123.1819,1108447.1918.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-03,,106.9,,Mar,49.195,,C,,17.8,mm,mm,1108447,Monthly,C,,89.2,kph,-123.1819,1108447.1918.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-04,,16.7,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,16.7,kph,-123.1819,1108447.1918.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-05,,25.7,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,25.7,kph,-123.1819,1108447.1918.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-06,,16,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,16,kph,-123.1819,1108447.1918.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-07,,43.8,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,43.8,kph,-123.1819,1108447.1918.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-08,,58.7,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,58.7,kph,-123.1819,1108447.1918.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-09,,5.7,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,5.7,kph,-123.1819,1108447.1918.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-10,,99.2,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,99.2,kph,-123.1819,1108447.1918.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-11,,85.7,,Nov,49.195,,C,,0,mm,mm,1108447,Monthly,C,,85.7,kph,-123.1819,1108447.1918.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1918-12,,114.1,,Dec,49.195,,C,,0,mm,mm,1108447,Monthly,C,,114.1,kph,-123.1819,1108447.1918.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-01,,113,,Jan,49.195,,C,,0,mm,mm,1108447,Monthly,C,,113,kph,-123.1819,1108447.1919.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-02,,118.7,,Feb,49.195,,C,,9.9,mm,mm,1108447,Monthly,C,,108.8,kph,-123.1819,1108447.1919.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-03,,63.2,,Mar,49.195,,C,,9.2,mm,mm,1108447,Monthly,C,,54,kph,-123.1819,1108447.1919.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-04,,79,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,79,kph,-123.1819,1108447.1919.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-05,,44.1,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,44.1,kph,-123.1819,1108447.1919.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-06,,18.8,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,18.8,kph,-123.1819,1108447.1919.06,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-07,,18.2,,Jul,49.195,,C,,0,mm,mm,1108447,Monthly,C,,18.2,kph,-123.1819,1108447.1919.07,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-08,,6.6,,Aug,49.195,,C,,0,mm,mm,1108447,Monthly,C,,6.6,kph,-123.1819,1108447.1919.08,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-09,,20,,Sep,49.195,,C,,0,mm,mm,1108447,Monthly,C,,20,kph,-123.1819,1108447.1919.09,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-10,,62,,Oct,49.195,,C,,0,mm,mm,1108447,Monthly,C,,62,kph,-123.1819,1108447.1919.10,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-11,,136.5,,Nov,49.195,,C,,1.5,mm,mm,1108447,Monthly,C,,135,kph,-123.1819,1108447.1919.11,C,hPa,BC,hPa,mm,
-123.1819,49.195,1919-12,,110,,Dec,49.195,,C,,1.3,mm,mm,1108447,Monthly,C,,108.7,kph,-123.1819,1108447.1919.12,C,hPa,BC,hPa,mm,
-123.1819,49.195,1920-01,,116.4,,Jan,49.195,,C,,10,mm,mm,1108447,Monthly,C,,106.4,kph,-123.1819,1108447.1920.01,C,hPa,BC,hPa,mm,
-123.1819,49.195,1920-02,,18.6,,Feb,49.195,,C,,0,mm,mm,1108447,Monthly,C,,18.6,kph,-123.1819,1108447.1920.02,C,hPa,BC,hPa,mm,
-123.1819,49.195,1920-03,,59.1,,Mar,49.195,,C,,0,mm,mm,1108447,Monthly,C,,59.1,kph,-123.1819,1108447.1920.03,C,hPa,BC,hPa,mm,
-123.1819,49.195,1920-04,,36.3,,Apr,49.195,,C,,0,mm,mm,1108447,Monthly,C,,36.3,kph,-123.1819,1108447.1920.04,C,hPa,BC,hPa,mm,
-123.1819,49.195,1920-05,,26.1,,May,49.195,,C,,0,mm,mm,1108447,Monthly,C,,26.1,kph,-123.1819,1108447.1920.05,C,hPa,BC,hPa,mm,
-123.1819,49.195,1920-06,,46.4,,Jun,49.195,,C,,0,mm,mm,1108447,Monthly,C,,46.4,kph,-123.1819,1108447.1920.06,C,hPa,BC,hPa,mm,
