x,y,lon__long,temp_min__temp_min,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,wind_speed__vitesse_vent,identifier__identifiant,period_group__groupe_periode,period_value__valeur_periode,total_precip__precip_totale,station_id__id_station,total_precip_units__precip_totale_unites,temp_max_units__temp_max_unites,province__province,rain_units__pluie_unites,snow_units__neige_unites,temp_min_units__temp_min_unites,pressure_sea_level_units__pression_niveau_mer_unite,snow__neige,date,pressure_station__pression_station,wind_speed_units__vitesse_vent_unites,lat__lat,pressure_station_units__pression_station_unites,temp_max__temp_max,pressure_sea_level__pression_niveau_mer,rain__pluie
-73.75,45.4667,-73.75,,,C,,7025250.1884.01,Monthly,Jan,138.1,7025250,mm,C,QC,mm,mm,C,hPa,131.8,1884-01,,kph,45.4667,hPa,,,6.3
-73.75,45.4667,-73.75,,,C,,7025250.1884.02,Monthly,Feb,140,7025250,mm,C,QC,mm,mm,C,hPa,87.3,1884-02,,kph,45.4667,hPa,,,52.7
-73.75,45.4667,-73.75,,,C,,7025250.1884.03,Monthly,Mar,94.7,7025250,mm,C,QC,mm,mm,C,hPa,62.4,1884-03,,kph,45.4667,hPa,,,32.4
-73.75,45.4667,-73.75,,,C,,7025250.1884.04,Monthly,Apr,63,7025250,mm,C,QC,mm,mm,C,hPa,10.8,1884-04,,kph,45.4667,hPa,,,52.3
-73.75,45.4667,-73.75,,,C,,7025250.1884.05,Monthly,May,86.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1884-05,,kph,45.4667,hPa,,,86.6
-73.75,45.4667,-73.75,,,C,,7025250.1884.06,Monthly,Jun,81.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1884-06,,kph,45.4667,hPa,,,81.3
-73.75,45.4667,-73.75,,,C,,7025250.1884.07,Monthly,Jul,113.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1884-07,,kph,45.4667,hPa,,,113.1
-73.75,45.4667,-73.75,,,C,,7025250.1884.08,Monthly,Aug,42.5,7025250,mm,C,QC,mm,mm,C,hPa,0,1884-08,,kph,45.4667,hPa,,,42.5
-73.75,45.4667,-73.75,,,C,,7025250.1884.09,Monthly,Sep,81.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1884-09,,kph,45.4667,hPa,,,81.2
-73.75,45.4667,-73.75,,,C,,7025250.1884.10,Monthly,Oct,66.4,7025250,mm,C,QC,mm,mm,C,hPa,1.9,1884-10,,kph,45.4667,hPa,,,64.5
-73.75,45.4667,-73.75,,,C,,7025250.1884.11,Monthly,Nov,68,7025250,mm,C,QC,mm,mm,C,hPa,15.4,1884-11,,kph,45.4667,hPa,,,52.7
-73.75,45.4667,-73.75,,,C,,7025250.1884.12,Monthly,Dec,134.2,7025250,mm,C,QC,mm,mm,C,hPa,97.9,1884-12,,kph,45.4667,hPa,,,36.3
-73.75,45.4667,-73.75,,,C,,7025250.1885.01,Monthly,Jan,92.2,7025250,mm,C,QC,mm,mm,C,hPa,65.1,1885-01,,kph,45.4667,hPa,,,27.1
-73.75,45.4667,-73.75,,,C,,7025250.1885.02,Monthly,Feb,141.2,7025250,mm,C,QC,mm,mm,C,hPa,129.2,1885-02,,kph,45.4667,hPa,,,11.9
-73.75,45.4667,-73.75,,,C,,7025250.1885.03,Monthly,Mar,95.4,7025250,mm,C,QC,mm,mm,C,hPa,86.3,1885-03,,kph,45.4667,hPa,,,9.1
-73.75,45.4667,-73.75,,,C,,7025250.1885.04,Monthly,Apr,115.1,7025250,mm,C,QC,mm,mm,C,hPa,75.9,1885-04,,kph,45.4667,hPa,,,39.2
-73.75,45.4667,-73.75,,,C,,7025250.1885.05,Monthly,May,41,7025250,mm,C,QC,mm,mm,C,hPa,0,1885-05,,kph,45.4667,hPa,,,41
-73.75,45.4667,-73.75,,,C,,7025250.1885.06,Monthly,Jun,88.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1885-06,,kph,45.4667,hPa,,,88.1
-73.75,45.4667,-73.75,,,C,,7025250.1885.07,Monthly,Jul,69,7025250,mm,C,QC,mm,mm,C,hPa,0,1885-07,,kph,45.4667,hPa,,,69
-73.75,45.4667,-73.75,,,C,,7025250.1885.08,Monthly,Aug,47.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1885-08,,kph,45.4667,hPa,,,47.3
-73.75,45.4667,-73.75,,,C,,7025250.1885.09,Monthly,Sep,98.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1885-09,,kph,45.4667,hPa,,,98.8
-73.75,45.4667,-73.75,,,C,,7025250.1885.10,Monthly,Oct,180.3,7025250,mm,C,QC,mm,mm,C,hPa,8.5,1885-10,,kph,45.4667,hPa,,,171.8
-73.75,45.4667,-73.75,,,C,,7025250.1885.11,Monthly,Nov,76.9,7025250,mm,C,QC,mm,mm,C,hPa,21.5,1885-11,,kph,45.4667,hPa,,,55.3
-73.75,45.4667,-73.75,,,C,,7025250.1885.12,Monthly,Dec,143,7025250,mm,C,QC,mm,mm,C,hPa,109.1,1885-12,,kph,45.4667,hPa,,,33.9
-73.75,45.4667,-73.75,,,C,,7025250.1886.01,Monthly,Jan,98.7,7025250,mm,C,QC,mm,mm,C,hPa,52.3,1886-01,,kph,45.4667,hPa,,,46.4
-73.75,45.4667,-73.75,,,C,,7025250.1886.02,Monthly,Feb,49.5,7025250,mm,C,QC,mm,mm,C,hPa,31.7,1886-02,,kph,45.4667,hPa,,,17.8
-73.75,45.4667,-73.75,,,C,,7025250.1886.03,Monthly,Mar,98.7,7025250,mm,C,QC,mm,mm,C,hPa,78.8,1886-03,,kph,45.4667,hPa,,,19.9
-73.75,45.4667,-73.75,,,C,,7025250.1886.04,Monthly,Apr,21.2,7025250,mm,C,QC,mm,mm,C,hPa,8.3,1886-04,,kph,45.4667,hPa,,,12.9
-73.75,45.4667,-73.75,,,C,,7025250.1886.05,Monthly,May,67.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1886-05,,kph,45.4667,hPa,,,67.8
-73.75,45.4667,-73.75,,,C,,7025250.1886.06,Monthly,Jun,73.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1886-06,,kph,45.4667,hPa,,,73.3
-73.75,45.4667,-73.75,,,C,,7025250.1886.07,Monthly,Jul,89.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1886-07,,kph,45.4667,hPa,,,89.9
-73.75,45.4667,-73.75,,,C,,7025250.1886.08,Monthly,Aug,114.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1886-08,,kph,45.4667,hPa,,,114.2
-73.75,45.4667,-73.75,,,C,,7025250.1886.09,Monthly,Sep,93,7025250,mm,C,QC,mm,mm,C,hPa,0,1886-09,,kph,45.4667,hPa,,,93
-73.75,45.4667,-73.75,,,C,,7025250.1886.10,Monthly,Oct,45.8,7025250,mm,C,QC,mm,mm,C,hPa,1.7,1886-10,,kph,45.4667,hPa,,,44.1
-73.75,45.4667,-73.75,,,C,,7025250.1886.11,Monthly,Nov,161.4,7025250,mm,C,QC,mm,mm,C,hPa,107.5,1886-11,,kph,45.4667,hPa,,,54
-73.75,45.4667,-73.75,,,C,,7025250.1886.12,Monthly,Dec,90.2,7025250,mm,C,QC,mm,mm,C,hPa,67,1886-12,,kph,45.4667,hPa,,,23.2
-73.75,45.4667,-73.75,,,C,,7025250.1887.01,Monthly,Jan,183.5,7025250,mm,C,QC,mm,mm,C,hPa,148.9,1887-01,,kph,45.4667,hPa,,,34.6
-73.75,45.4667,-73.75,,,C,,7025250.1887.02,Monthly,Feb,120.2,7025250,mm,C,QC,mm,mm,C,hPa,101.3,1887-02,,kph,45.4667,hPa,,,18.9
-73.75,45.4667,-73.75,,,C,,7025250.1887.03,Monthly,Mar,95.2,7025250,mm,C,QC,mm,mm,C,hPa,91.8,1887-03,,kph,45.4667,hPa,,,3.4
-73.75,45.4667,-73.75,,,C,,7025250.1887.04,Monthly,Apr,73.5,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1887-04,,kph,45.4667,hPa,,,73.3
-73.75,45.4667,-73.75,,,C,,7025250.1887.05,Monthly,May,30.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1887-05,,kph,45.4667,hPa,,,30.9
-73.75,45.4667,-73.75,,,C,,7025250.1887.06,Monthly,Jun,59.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1887-06,,kph,45.4667,hPa,,,59.8
-73.75,45.4667,-73.75,,,C,,7025250.1887.07,Monthly,Jul,65.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1887-07,,kph,45.4667,hPa,,,65.9
-73.75,45.4667,-73.75,,,C,,7025250.1887.08,Monthly,Aug,32.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1887-08,,kph,45.4667,hPa,,,32.7
-73.75,45.4667,-73.75,,,C,,7025250.1887.09,Monthly,Sep,33.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1887-09,,kph,45.4667,hPa,,,33.6
-73.75,45.4667,-73.75,,,C,,7025250.1887.10,Monthly,Oct,85.5,7025250,mm,C,QC,mm,mm,C,hPa,9.6,1887-10,,kph,45.4667,hPa,,,75.9
-73.75,45.4667,-73.75,,,C,,7025250.1887.11,Monthly,Nov,117.1,7025250,mm,C,QC,mm,mm,C,hPa,63.6,1887-11,,kph,45.4667,hPa,,,53.5
-73.75,45.4667,-73.75,,,C,,7025250.1887.12,Monthly,Dec,122.2,7025250,mm,C,QC,mm,mm,C,hPa,85.9,1887-12,,kph,45.4667,hPa,,,36.3
-73.75,45.4667,-73.75,,,C,,7025250.1888.01,Monthly,Jan,102.1,7025250,mm,C,QC,mm,mm,C,hPa,100,1888-01,,kph,45.4667,hPa,,,2
-73.75,45.4667,-73.75,,,C,,7025250.1888.02,Monthly,Feb,100.4,7025250,mm,C,QC,mm,mm,C,hPa,89.3,1888-02,,kph,45.4667,hPa,,,11
-73.75,45.4667,-73.75,,,C,,7025250.1888.03,Monthly,Mar,104.1,7025250,mm,C,QC,mm,mm,C,hPa,75.6,1888-03,,kph,45.4667,hPa,,,28.6
-73.75,45.4667,-73.75,,,C,,7025250.1888.04,Monthly,Apr,43.9,7025250,mm,C,QC,mm,mm,C,hPa,25.1,1888-04,,kph,45.4667,hPa,,,18.8
-73.75,45.4667,-73.75,,,C,,7025250.1888.05,Monthly,May,49.9,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1888-05,,kph,45.4667,hPa,,,49.7
-73.75,45.4667,-73.75,,,C,,7025250.1888.06,Monthly,Jun,77.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1888-06,,kph,45.4667,hPa,,,77.3
-73.75,45.4667,-73.75,,,C,,7025250.1888.07,Monthly,Jul,33.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1888-07,,kph,45.4667,hPa,,,33.8
-73.75,45.4667,-73.75,,,C,,7025250.1888.08,Monthly,Aug,189.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1888-08,,kph,45.4667,hPa,,,189.3
-73.75,45.4667,-73.75,,,C,,7025250.1888.09,Monthly,Sep,89.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1888-09,,kph,45.4667,hPa,,,89.9
-73.75,45.4667,-73.75,,,C,,7025250.1888.10,Monthly,Oct,118.2,7025250,mm,C,QC,mm,mm,C,hPa,23.1,1888-10,,kph,45.4667,hPa,,,95.1
-73.75,45.4667,-73.75,,,C,,7025250.1888.11,Monthly,Nov,152.7,7025250,mm,C,QC,mm,mm,C,hPa,31.4,1888-11,,kph,45.4667,hPa,,,121.3
-73.75,45.4667,-73.75,,,C,,7025250.1888.12,Monthly,Dec,92,7025250,mm,C,QC,mm,mm,C,hPa,53.4,1888-12,,kph,45.4667,hPa,,,38.5
-73.75,45.4667,-73.75,,,C,,7025250.1889.01,Monthly,Jan,166.6,7025250,mm,C,QC,mm,mm,C,hPa,122.3,1889-01,,kph,45.4667,hPa,,,44.3
-73.75,45.4667,-73.75,,,C,,7025250.1889.02,Monthly,Feb,103,7025250,mm,C,QC,mm,mm,C,hPa,95.6,1889-02,,kph,45.4667,hPa,,,7.4
-73.75,45.4667,-73.75,,,C,,7025250.1889.03,Monthly,Mar,62.5,7025250,mm,C,QC,mm,mm,C,hPa,45.6,1889-03,,kph,45.4667,hPa,,,16.9
-73.75,45.4667,-73.75,,,C,,7025250.1889.04,Monthly,Apr,53,7025250,mm,C,QC,mm,mm,C,hPa,0.5,1889-04,,kph,45.4667,hPa,,,52.5
-73.75,45.4667,-73.75,,,C,,7025250.1889.05,Monthly,May,73.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1889-05,,kph,45.4667,hPa,,,73.1
-73.75,45.4667,-73.75,,,C,,7025250.1889.06,Monthly,Jun,109.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1889-06,,kph,45.4667,hPa,,,109.7
-73.75,45.4667,-73.75,,,C,,7025250.1889.07,Monthly,Jul,172.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1889-07,,kph,45.4667,hPa,,,172.4
-73.75,45.4667,-73.75,,,C,,7025250.1889.08,Monthly,Aug,66.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1889-08,,kph,45.4667,hPa,,,66.8
-73.75,45.4667,-73.75,,,C,,7025250.1889.09,Monthly,Sep,111.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1889-09,,kph,45.4667,hPa,,,111.7
-73.75,45.4667,-73.75,,,C,,7025250.1889.10,Monthly,Oct,72,7025250,mm,C,QC,mm,mm,C,hPa,2.3,1889-10,,kph,45.4667,hPa,,,69.7
-73.75,45.4667,-73.75,,,C,,7025250.1889.11,Monthly,Nov,89.2,7025250,mm,C,QC,mm,mm,C,hPa,46.6,1889-11,,kph,45.4667,hPa,,,42.6
-73.75,45.4667,-73.75,,,C,,7025250.1889.12,Monthly,Dec,116.6,7025250,mm,C,QC,mm,mm,C,hPa,39.4,1889-12,,kph,45.4667,hPa,,,77.2
-73.75,45.4667,-73.75,,,C,,7025250.1890.01,Monthly,Jan,133.6,7025250,mm,C,QC,mm,mm,C,hPa,93.6,1890-01,,kph,45.4667,hPa,,,39.9
-73.75,45.4667,-73.75,,,C,,7025250.1890.02,Monthly,Feb,150.3,7025250,mm,C,QC,mm,mm,C,hPa,81.3,1890-02,,kph,45.4667,hPa,,,68.9
-73.75,45.4667,-73.75,,,C,,7025250.1890.03,Monthly,Mar,48,7025250,mm,C,QC,mm,mm,C,hPa,35.7,1890-03,,kph,45.4667,hPa,,,12.3
-73.75,45.4667,-73.75,,,C,,7025250.1890.04,Monthly,Apr,54.4,7025250,mm,C,QC,mm,mm,C,hPa,8.7,1890-04,,kph,45.4667,hPa,,,45.7
-73.75,45.4667,-73.75,,,C,,7025250.1890.05,Monthly,May,117.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1890-05,,kph,45.4667,hPa,,,117.2
-73.75,45.4667,-73.75,,,C,,7025250.1890.06,Monthly,Jun,67,7025250,mm,C,QC,mm,mm,C,hPa,0,1890-06,,kph,45.4667,hPa,,,67
-73.75,45.4667,-73.75,,,C,,7025250.1890.07,Monthly,Jul,68.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1890-07,,kph,45.4667,hPa,,,68.9
-73.75,45.4667,-73.75,,,C,,7025250.1890.08,Monthly,Aug,194.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1890-08,,kph,45.4667,hPa,,,194.1
-73.75,45.4667,-73.75,,,C,,7025250.1890.09,Monthly,Sep,86.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1890-09,,kph,45.4667,hPa,,,86.1
-73.75,45.4667,-73.75,,,C,,7025250.1890.10,Monthly,Oct,64.7,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1890-10,,kph,45.4667,hPa,,,64.5
-73.75,45.4667,-73.75,,,C,,7025250.1890.11,Monthly,Nov,87.5,7025250,mm,C,QC,mm,mm,C,hPa,27.1,1890-11,,kph,45.4667,hPa,,,60.5
-73.75,45.4667,-73.75,,,C,,7025250.1890.12,Monthly,Dec,98.1,7025250,mm,C,QC,mm,mm,C,hPa,96.7,1890-12,,kph,45.4667,hPa,,,1.4
-73.75,45.4667,-73.75,,,C,,7025250.1891.01,Monthly,Jan,95.7,7025250,mm,C,QC,mm,mm,C,hPa,64.1,1891-01,,kph,45.4667,hPa,,,31.6
-73.75,45.4667,-73.75,,,C,,7025250.1891.02,Monthly,Feb,94.7,7025250,mm,C,QC,mm,mm,C,hPa,55,1891-02,,kph,45.4667,hPa,,,39.7
-73.75,45.4667,-73.75,,,C,,7025250.1891.03,Monthly,Mar,114.5,7025250,mm,C,QC,mm,mm,C,hPa,56.7,1891-03,,kph,45.4667,hPa,,,57.7
-73.75,45.4667,-73.75,,,C,,7025250.1891.04,Monthly,Apr,80.6,7025250,mm,C,QC,mm,mm,C,hPa,22.5,1891-04,,kph,45.4667,hPa,,,58.2
-73.75,45.4667,-73.75,,,C,,7025250.1891.05,Monthly,May,43,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1891-05,,kph,45.4667,hPa,,,42.8
-73.75,45.4667,-73.75,,,C,,7025250.1891.06,Monthly,Jun,42.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1891-06,,kph,45.4667,hPa,,,42.9
-73.75,45.4667,-73.75,,,C,,7025250.1891.07,Monthly,Jul,116.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1891-07,,kph,45.4667,hPa,,,116.7
-73.75,45.4667,-73.75,,,C,,7025250.1891.08,Monthly,Aug,89.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1891-08,,kph,45.4667,hPa,,,89.8
-73.75,45.4667,-73.75,,,C,,7025250.1891.09,Monthly,Sep,27.8,7025250,mm,C,QC,mm,mm,C,hPa,0,1891-09,,kph,45.4667,hPa,,,27.8
-73.75,45.4667,-73.75,,,C,,7025250.1891.10,Monthly,Oct,63.2,7025250,mm,C,QC,mm,mm,C,hPa,4.6,1891-10,,kph,45.4667,hPa,,,58.6
-73.75,45.4667,-73.75,,,C,,7025250.1891.11,Monthly,Nov,77,7025250,mm,C,QC,mm,mm,C,hPa,10.9,1891-11,,kph,45.4667,hPa,,,66.1
-73.75,45.4667,-73.75,,,C,,7025250.1891.12,Monthly,Dec,88.9,7025250,mm,C,QC,mm,mm,C,hPa,36.5,1891-12,,kph,45.4667,hPa,,,52.4
-73.75,45.4667,-73.75,,,C,,7025250.1892.01,Monthly,Jan,136.8,7025250,mm,C,QC,mm,mm,C,hPa,118.8,1892-01,,kph,45.4667,hPa,,,18
-73.75,45.4667,-73.75,,,C,,7025250.1892.02,Monthly,Feb,107.9,7025250,mm,C,QC,mm,mm,C,hPa,107.9,1892-02,,kph,45.4667,hPa,,,0
-73.75,45.4667,-73.75,,,C,,7025250.1892.03,Monthly,Mar,110.2,7025250,mm,C,QC,mm,mm,C,hPa,102.7,1892-03,,kph,45.4667,hPa,,,7.5
-73.75,45.4667,-73.75,,,C,,7025250.1892.04,Monthly,Apr,47.1,7025250,mm,C,QC,mm,mm,C,hPa,21.3,1892-04,,kph,45.4667,hPa,,,25.8
-73.75,45.4667,-73.75,,,C,,7025250.1892.05,Monthly,May,52.9,7025250,mm,C,QC,mm,mm,C,hPa,0,1892-05,,kph,45.4667,hPa,,,52.9
-73.75,45.4667,-73.75,,,C,,7025250.1892.06,Monthly,Jun,192.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1892-06,,kph,45.4667,hPa,,,192.2
-73.75,45.4667,-73.75,,,C,,7025250.1892.07,Monthly,Jul,73,7025250,mm,C,QC,mm,mm,C,hPa,0,1892-07,,kph,45.4667,hPa,,,73
-73.75,45.4667,-73.75,,,C,,7025250.1892.08,Monthly,Aug,125.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1892-08,,kph,45.4667,hPa,,,125.6
-73.75,45.4667,-73.75,,,C,,7025250.1892.09,Monthly,Sep,73.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1892-09,,kph,45.4667,hPa,,,73.2
-73.75,45.4667,-73.75,,,C,,7025250.1892.10,Monthly,Oct,41.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1892-10,,kph,45.4667,hPa,,,41.7
-73.75,45.4667,-73.75,,,C,,7025250.1892.11,Monthly,Nov,99.2,7025250,mm,C,QC,mm,mm,C,hPa,65.4,1892-11,,kph,45.4667,hPa,,,33.8
-73.75,45.4667,-73.75,,,C,,7025250.1892.12,Monthly,Dec,56.4,7025250,mm,C,QC,mm,mm,C,hPa,37.2,1892-12,,kph,45.4667,hPa,,,19.2
-73.75,45.4667,-73.75,,,C,,7025250.1893.01,Monthly,Jan,70.7,7025250,mm,C,QC,mm,mm,C,hPa,66.7,1893-01,,kph,45.4667,hPa,,,4
-73.75,45.4667,-73.75,,,C,,7025250.1893.02,Monthly,Feb,75.5,7025250,mm,C,QC,mm,mm,C,hPa,65,1893-02,,kph,45.4667,hPa,,,10.5
-73.75,45.4667,-73.75,,,C,,7025250.1893.03,Monthly,Mar,50.3,7025250,mm,C,QC,mm,mm,C,hPa,19.2,1893-03,,kph,45.4667,hPa,,,31
-73.75,45.4667,-73.75,,,C,,7025250.1893.04,Monthly,Apr,58.6,7025250,mm,C,QC,mm,mm,C,hPa,24.8,1893-04,,kph,45.4667,hPa,,,33.8
-73.75,45.4667,-73.75,,,C,,7025250.1893.05,Monthly,May,82.6,7025250,mm,C,QC,mm,mm,C,hPa,0,1893-05,,kph,45.4667,hPa,,,82.6
-73.75,45.4667,-73.75,,,C,,7025250.1893.06,Monthly,Jun,120.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1893-06,,kph,45.4667,hPa,,,120.7
-73.75,45.4667,-73.75,,,C,,7025250.1893.07,Monthly,Jul,111.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1893-07,,kph,45.4667,hPa,,,111.1
-73.75,45.4667,-73.75,,,C,,7025250.1893.08,Monthly,Aug,176.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1893-08,,kph,45.4667,hPa,,,176.1
-73.75,45.4667,-73.75,,,C,,7025250.1893.09,Monthly,Sep,59.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1893-09,,kph,45.4667,hPa,,,59.1
-73.75,45.4667,-73.75,,,C,,7025250.1893.10,Monthly,Oct,53.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1893-10,,kph,45.4667,hPa,,,53.7
-73.75,45.4667,-73.75,,,C,,7025250.1893.11,Monthly,Nov,51.1,7025250,mm,C,QC,mm,mm,C,hPa,18.4,1893-11,,kph,45.4667,hPa,,,32.7
-73.75,45.4667,-73.75,,,C,,7025250.1893.12,Monthly,Dec,139.4,7025250,mm,C,QC,mm,mm,C,hPa,120.4,1893-12,,kph,45.4667,hPa,,,19
-73.75,45.4667,-73.75,,,C,,7025250.1894.01,Monthly,Jan,80,7025250,mm,C,QC,mm,mm,C,hPa,57.4,1894-01,,kph,45.4667,hPa,,,22.6
-73.75,45.4667,-73.75,,,C,,7025250.1894.02,Monthly,Feb,30.4,7025250,mm,C,QC,mm,mm,C,hPa,27.4,1894-02,,kph,45.4667,hPa,,,3
-73.75,45.4667,-73.75,,,C,,7025250.1894.03,Monthly,Mar,59.3,7025250,mm,C,QC,mm,mm,C,hPa,23,1894-03,,kph,45.4667,hPa,,,36.3
-73.75,45.4667,-73.75,,,C,,7025250.1894.04,Monthly,Apr,19.5,7025250,mm,C,QC,mm,mm,C,hPa,3.7,1894-04,,kph,45.4667,hPa,,,15.8
-73.75,45.4667,-73.75,,,C,,7025250.1894.05,Monthly,May,91.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1894-05,,kph,45.4667,hPa,,,91.3
-73.75,45.4667,-73.75,,,C,,7025250.1894.06,Monthly,Jun,96.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1894-06,,kph,45.4667,hPa,,,96.3
-73.75,45.4667,-73.75,,,C,,7025250.1894.07,Monthly,Jul,70.3,7025250,mm,C,QC,mm,mm,C,hPa,0,1894-07,,kph,45.4667,hPa,,,70.3
-73.75,45.4667,-73.75,,,C,,7025250.1894.08,Monthly,Aug,45.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1894-08,,kph,45.4667,hPa,,,45.1
-73.75,45.4667,-73.75,,,C,,7025250.1894.09,Monthly,Sep,67.4,7025250,mm,C,QC,mm,mm,C,hPa,0,1894-09,,kph,45.4667,hPa,,,67.4
-73.75,45.4667,-73.75,,,C,,7025250.1894.10,Monthly,Oct,98.9,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1894-10,,kph,45.4667,hPa,,,98.7
-73.75,45.4667,-73.75,,,C,,7025250.1894.11,Monthly,Nov,68.2,7025250,mm,C,QC,mm,mm,C,hPa,32.5,1894-11,,kph,45.4667,hPa,,,35.7
-73.75,45.4667,-73.75,,,C,,7025250.1894.12,Monthly,Dec,82.8,7025250,mm,C,QC,mm,mm,C,hPa,68.9,1894-12,,kph,45.4667,hPa,,,14
-73.75,45.4667,-73.75,,,C,,7025250.1895.01,Monthly,Jan,72,7025250,mm,C,QC,mm,mm,C,hPa,39.2,1895-01,,kph,45.4667,hPa,,,32.9
-73.75,45.4667,-73.75,,,C,,7025250.1895.02,Monthly,Feb,74.5,7025250,mm,C,QC,mm,mm,C,hPa,74,1895-02,,kph,45.4667,hPa,,,0.5
-73.75,45.4667,-73.75,,,C,,7025250.1895.03,Monthly,Mar,29.1,7025250,mm,C,QC,mm,mm,C,hPa,17.7,1895-03,,kph,45.4667,hPa,,,11.3
-73.75,45.4667,-73.75,,,C,,7025250.1895.04,Monthly,Apr,91,7025250,mm,C,QC,mm,mm,C,hPa,0,1895-04,,kph,45.4667,hPa,,,91
-73.75,45.4667,-73.75,,,C,,7025250.1895.05,Monthly,May,81.9,7025250,mm,C,QC,mm,mm,C,hPa,0.2,1895-05,,kph,45.4667,hPa,,,81.7
-73.75,45.4667,-73.75,,,C,,7025250.1895.06,Monthly,Jun,90.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1895-06,,kph,45.4667,hPa,,,90.2
-73.75,45.4667,-73.75,,,C,,7025250.1895.07,Monthly,Jul,58.7,7025250,mm,C,QC,mm,mm,C,hPa,0,1895-07,,kph,45.4667,hPa,,,58.7
-73.75,45.4667,-73.75,,,C,,7025250.1895.08,Monthly,Aug,167.2,7025250,mm,C,QC,mm,mm,C,hPa,0,1895-08,,kph,45.4667,hPa,,,167.2
-73.75,45.4667,-73.75,,,C,,7025250.1895.09,Monthly,Sep,82.1,7025250,mm,C,QC,mm,mm,C,hPa,0,1895-09,,kph,45.4667,hPa,,,82.1
-73.75,45.4667,-73.75,,,C,,7025250.1895.10,Monthly,Oct,20.4,7025250,mm,C,QC,mm,mm,C,hPa,2.1,1895-10,,kph,45.4667,hPa,,,18.3
-73.75,45.4667,-73.75,,,C,,7025250.1895.11,Monthly,Nov,129.5,7025250,mm,C,QC,mm,mm,C,hPa,37.9,1895-11,,kph,45.4667,hPa,,,91.5
-73.75,45.4667,-73.75,,,C,,7025250.1895.12,Monthly,Dec,88.3,7025250,mm,C,QC,mm,mm,C,hPa,36.5,1895-12,,kph,45.4667,hPa,,,51.8
-73.75,45.4667,-73.75,,,C,,7025250.1896.01,Monthly,Jan,62.5,7025250,mm,C,QC,mm,mm,C,hPa,62.5,1896-01,,kph,45.4667,hPa,,,0
-73.75,45.4667,-73.75,,,C,,7025250.1896.02,Monthly,Feb,85.8,7025250,mm,C,QC,mm,mm,C,hPa,77.3,1896-02,,kph,45.4667,hPa,,,8.4
-73.75,45.4667,-73.75,,,C,,7025250.1896.03,Monthly,Mar,169.4,7025250,mm,C,QC,mm,mm,C,hPa,118,1896-03,,kph,45.4667,hPa,,,51.4
-73.75,45.4667,-73.75,,,C,,7025250.1896.04,Monthly,Apr,32.6,7025250,mm,C,QC,mm,mm,C,hPa,10,1896-04,,kph,45.4667,hPa,,,22.6
