"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-06","1988","06","19.3","","10.8","","15.1","","25.4","S","7.1","","39.0","","0.0","","39.0","","0","","8","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-07","1988","07","22.2","","12.9","","17.6","","31.5","","8.7","","22.0","","0.0","","22.0","","0","","29","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-08","1988","08","22.0","","13.4","","17.7","","27.3","","10.9","","27.2","","0.0","","27.2","","0","","29","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-09","1988","09","18.8","","10.3","","14.6","","29.3","","6.0","","77.4","","0.0","","77.4","","0","","15","S","48","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-10","1988","10","14.0","","8.5","","11.3","","22.6","","1.2","","108.2","","0.0","","108.2","","0","","28","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-11","1988","11","9.3","","4.6","","7.0","","13.9","","-0.1","","248.7","","0.2","","248.9","","0","","9","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1988-12","1988","12","7.4","","2.1","","4.8","","12.4","","-2.8","","187.2","","3.0","","190.2","","0","","28","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-01","1989","01","6.1","","0.9","","3.5","","11.9","","-5.1","","134.5","","14.8","","148.2","","0","","28","","74",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-02","1989","02","4.6","","-3.0","","0.8","","10.3","","-11.2","S","65.2","","21.4","","85.2","","0","","7","","41","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-03","1989","03","8.9","","2.6","","5.8","","13.2","","-5.2","","125.4","","2.4","","127.6","","0","","12","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-04","1989","04","14.5","","6.3","","10.4","","21.4","","2.0","","41.6","","0.0","","41.6","","0","","9","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-05","1989","05","16.9","","8.7","","12.8","","21.9","","4.8","","78.3","","0.0","","78.3","","0","","19","S","43","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-06","1989","06","20.5","","11.6","","16.1","","26.1","","8.1","","49.6","","0.0","","49.6","","0","","13","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-07","1989","07","21.8","","12.8","","17.3","","24.4","","10.6","","34.1","","0.0","","34.1","","0","","29","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-08","1989","08","21.0","","13.4","","17.2","","25.6","","10.3","","63.1","","0.0","","63.1","","0","","","M","","M"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-09","1989","09","20.0","","10.6","","15.3","","25.9","","7.4","","11.2","","0.0","","11.2","","0","","30","S","37","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-10","1989","10","13.8","","7.2","","10.5","","20.0","","-1.3","","96.4","","0.0","","96.4","","0","","27","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-11","1989","11","9.6","","4.3","","7.0","","14.7","","-1.6","","213.1","","0.0","","213.1","","0","","29","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1989-12","1989","12","7.3","","2.5","","4.9","","12.7","","-2.3","","133.9","","0.0","","133.9","","0","","29","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-01","1990","01","7.0","","1.7","","4.4","","10.8","","-2.6","S","188.8","","3.8","","192.6","","0","","29","","78",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-02","1990","02","5.4","","-1.4","","2.0","","10.9","S","-11.0","","94.0","","45.4","","124.5","","0","","28","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-03","1990","03","10.6","","2.3","","6.5","","14.4","","-1.7","","107.6","","0.2","","107.8","","0","","12","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-04","1990","04","14.0","","6.5","","10.3","","19.3","","2.9","S","90.8","","0.0","","90.8","","0","","26","","35",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-05","1990","05","16.7","","8.7","","12.7","","23.1","","4.8","","56.2","","0.0","","56.2","","0","","25","S","52","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-06","1990","06","18.9","","11.7","","15.3","","25.2","","8.2","","109.7","","0.0","","109.7","","0","","16","S","44","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-07","1990","07","22.9","","14.5","","18.7","","29.7","","11.9","S","10.8","","0.0","","10.8","","0","","29","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-08","1990","08","23.6","","14.4","","19.0","","31.9","","10.0","","38.0","","0.0","","38.0","","0","","11","","43",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-09","1990","09","20.1","","11.9","","16.0","","24.5","","6.6","","43.0","","0.0","","43.0","","0","","29","","44","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-10","1990","10","12.9","","6.9","","9.9","","17.7","","2.9","","117.3","","0.0","","117.3","","0","","27","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-11","1990","11","9.5","","4.4","","7.0","","14.5","","-0.9","","250.1","","0.4","","250.5","","0","","28","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1990-12","1990","12","3.4","","-1.9","","0.8","","9.3","S","-13.9","","166.2","","52.2","","202.2","","22","","27","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-01","1991","01","4.5","","-1.3","","1.6","","11.3","","-9.1","","109.2","","46.4","","156.8","","0","","29","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-02","1991","02","10.2","","3.9","","7.1","","13.8","","-1.0","","143.3","","0.0","","143.3","","0","","15","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-03","1991","03","8.8","","1.9","","5.4","","13.8","","-2.6","","90.6","","19.0","","106.4","","0","","28","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-04","1991","04","12.7","","4.8","","8.8","","17.2","","0.2","","111.3","","0.0","","111.3","","0","","9","S","54","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-05","1991","05","15.8","","8.8","","12.3","","19.8","","5.9","","60.2","","0.0","","60.2","","0","","29","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-06","1991","06","18.3","","10.9","","14.6","","25.5","","6.8","","53.6","","0.0","","53.6","","0","","30","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-07","1991","07","21.9","","13.6","","17.8","","29.0","","11.7","","33.6","","0.0","","33.6","","0","","29","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-08","1991","08","21.6","","14.3","","18.0","","26.2","","10.7","","170.0","","0.0","","170.0","","0","","12","","39",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-09","1991","09","19.0","","10.8","","14.9","","23.7","","7.1","","8.6","","0.0","","8.6","","0","","29","S","54","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-10","1991","10","13.2","","5.1","","9.2","","23.7","","-4.7","","24.2","","2.0","","27.1","","0","","28","","85",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-11","1991","11","10.1","","4.1","","7.1","","16.2","","-1.6","","192.4","","0.0","","192.4","","0","","10","","76",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1991-12","1991","12","8.2","","2.9","","5.5","","11.6","","-4.5","","95.8","","0.0","","95.8","","0","","30","","100",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-01","1992","01","8.6","","3.0","","5.8","","14.8","","-4.5","","281.8","","0.0","T","281.8","","0","","17","","67",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-02","1992","02","9.8","","3.4","","6.7","","15.3","","-1.0","","87.8","","0.0","","87.8","","0","","16","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-03","1992","03","12.4","","4.5","","8.5","","16.6","","0.2","","25.9","","0.0","","25.9","","0","","28","","89",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-04","1992","04","14.5","","6.6","","10.6","","22.1","","1.8","","126.2","","0.0","","126.2","","0","","27","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-05","1992","05","18.0","","9.1","","13.6","","24.8","","3.9","","15.8","","0.0","","15.8","","0","","30","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-06","1992","06","21.3","","13.1","","17.2","","28.8","","9.5","","96.4","","0.0","","96.4","","0","","28","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-07","1992","07","22.2","","14.5","","18.4","","28.8","","12.5","","42.0","","0.0","","42.0","","0","","","M","","M"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-08","1992","08","21.8","","13.7","","17.8","","26.0","","10.0","S","23.2","","0.0","","23.2","","0","","29","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-09","1992","09","17.9","","9.9","","13.9","","24.2","","4.9","","48.2","","0.0","","48.2","","0","","28","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-10","1992","10","14.3","","8.2","","11.3","","20.7","","-0.2","","103.1","","0.0","","103.1","","0","","28","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-11","1992","11","9.1","","3.7","","6.4","","11.9","","-3.8","","168.3","","0.0","","168.3","","0","","28","","80",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1992-12","1992","12","4.9","","-1.1","","1.9","","9.5","","-10.6","","85.6","","35.0","","117.8","","10","","8","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-01","1993","01","3.5","","-4.2","","-0.4","","11.6","","-14.1","","89.0","","27.3","","103.4","","0","","28","","72",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-02","1993","02","7.9","","-0.9","","3.5","","14.4","","-7.2","","6.2","","6.0","","11.4","","0","","29","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-03","1993","03","11.2","","3.5","","7.3","","16.0","","-1.0","","115.2","","0.0","","115.2","","0","","30","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-04","1993","04","13.3","","6.7","","10.0","","21.4","","2.8","","126.9","","0.0","","126.9","","0","","12","S","56","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-05","1993","05","18.6","","10.7","","14.7","","26.2","","7.3","","100.8","","0.0","","100.8","","0","","31","","56",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-06","1993","06","19.5","","12.2","","15.9","","23.3","","9.0","","72.2","","0.0","","72.2","","0","","21","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-07","1993","07","19.9","","12.9","","16.4","","23.0","","10.2","","34.3","","0.0","","34.3","","0","","10","","43",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-08","1993","08","21.5","","13.6","","17.6","","29.4","","9.3","","19.0","","0.0","","19.0","","0","","27","I","44","I"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-09","1993","09","19.6","","9.9","","14.8","","26.3","","5.0","","2.1","","0.0","","2.1","","0","","28","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-10","1993","10","14.9","","8.0","","11.5","","21.2","","3.6","","73.1","","0.0","","73.1","","0","","20","I","57","I"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-11","1993","11","7.9","","1.1","","4.5","","12.4","","-9.3","","63.1","","0.0","T","63.1","","0","","28","I","78","I"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1993-12","1993","12","7.4","","1.5","","4.5","","12.9","","-3.8","","162.3","","0.0","T","162.3","","0","","28","I","98","I"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-01","1994","01","8.8","","3.8","","6.3","","12.0","","-3.3","","112.5","","0.0","","112.5","","0","","26","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-02","1994","02","6.6","","0.8","","3.7","","11.6","","-6.5","","96.8","","11.6","","108.2","","0","","15","","76",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-03","1994","03","10.9","","3.4","","7.2","","17.5","","-1.8","","100.4","","2.6","","103.2","","0","","15","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-04","1994","04","14.3","","7.4","","10.9","","19.6","","4.4","","65.0","","0.0","","65.0","","0","","27","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-05","1994","05","18.0","","9.5","","13.8","","24.2","","4.7","","39.4","","0.0","","39.4","","0","","30","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-06","1994","06","19.1","","10.9","","15.0","","25.0","","7.9","S","70.5","","0.0","","70.5","","0","","18","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-07","1994","07","23.2","","13.8","","18.5","","29.0","","8.7","","27.4","","0.0","","27.4","","0","","10","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-08","1994","08","23.0","","13.9","","18.5","","27.7","","10.6","","18.0","","0.0","","18.0","","0","","12","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-09","1994","09","19.6","","11.7","","15.7","","22.8","","9.8","S","65.6","","0.0","","65.6","","0","","28","","43","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-10","1994","10","13.8","","6.5","","10.2","","20.0","","3.1","S","113.0","","0.0","","113.0","","0","","8","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-11","1994","11","7.9","","2.1","","5.0","","11.8","","-3.7","","204.2","","1.0","","205.2","","0","","9","","89",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1994-12","1994","12","7.0","","1.7","","4.4","","11.3","S","-8.1","","185.7","","3.4","","189.1","","0","","10","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-01","1995","01","7.9","","1.0","","4.5","","14.1","","-6.4","","164.4","","0.0","","164.4","","0","","15","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-02","1995","02","8.5","","2.0","","5.3","","13.3","","-5.7","","116.3","","20.2","","140.1","","0","","7","","65",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-03","1995","03","10.7","","3.4","","7.1","","17.5","","-3.2","","110.3","","1.0","","110.9","","0","","14","","83",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-04","1995","04","13.5","","5.7","","9.6","","18.6","","1.5","","54.4","","0.0","","54.4","","0","","8","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-05","1995","05","18.5","","9.8","","14.2","","23.4","","5.7","","27.2","","0.0","","27.2","","0","","30","","50",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-06","1995","06","20.9","","12.3","","16.6","","28.6","","8.4","","46.0","","0.0","","46.0","","0","","27","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-07","1995","07","22.5","","14.5","","18.5","","27.7","","11.7","","43.4","","0.0","","43.4","","0","","27","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-08","1995","08","20.3","","12.7","","16.5","","26.6","","9.6","","70.7","","0.0","","70.7","","0","","31","","48",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-09","1995","09","21.0","","12.1","","16.6","","26.0","","8.4","","15.2","","0.0","","15.2","","0","","29","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-10","1995","10","13.5","","7.4","","10.4","","18.7","","-1.5","","141.4","","0.0","","141.4","","0","","17","","74",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-11","1995","11","11.1","","4.9","","8.0","","15.8","","-2.4","","251.7","","0.0","T","251.7","","0","","17","","91",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1995-12","1995","12","7.3","I","1.9","I","4.6","I","12.0","I","-7.3","I","206.6","I","0.8","I","207.4","I","0","","15","I","57","I"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-01","1996","01","5.4","","0.4","","2.9","","12.7","","-11.8","","130.0","","31.0","","160.4","","0","T","29","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-02","1996","02","8.2","","0.3","","4.3","","16.0","","-7.6","","108.8","","2.0","","110.8","","0","","29","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-03","1996","03","10.5","","2.9","","6.7","","14.4","","-2.7","","69.3","","0.8","","70.1","","0","","29","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-04","1996","04","13.5","","7.3","","10.4","","20.3","","2.8","","172.3","","0.0","","172.3","","0","","13","S","50","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-05","1996","05","15.3","E","8.2","E","11.8","E","19.1","E","2.8","E","72.3","","0.0","","72.3","","0","","30","","61",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-06","1996","06","19.1","","11.2","","15.2","","23.2","","7.7","","13.6","","0.0","","13.6","","0","","21","","41",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-07","1996","07","22.4","","13.9","","18.2","","27.9","","10.2","","17.2","","0.0","","17.2","","0","","31","S","44","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-08","1996","08","22.2","E","14.0","E","18.1","E","26.3","E","10.6","E","33.6","","0.0","","33.6","","0","","28","S","52","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-09","1996","09","17.0","","10.2","","13.6","","21.4","","5.1","","69.8","","0.0","","69.8","","0","","28","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-10","1996","10","12.6","","6.6","","9.6","","20.5","","-0.7","","247.6","","0.0","","247.6","","0","","9","I","63","I"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-11","1996","11","7.5","E","2.4","E","5.0","E","16.3","E","-6.6","E","199.0","","15.9","","214.5","","0","","29","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1996-12","1996","12","4.1","","-1.3","","1.4","","9.5","","-12.5","","204.4","","80.7","","280.6","","25","","30","","83",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-01","1997","01","6.4","","1.3","","3.9","","13.2","","-9.0","","240.7","","0.6","","241.3","","0","","19","","54",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-02","1997","02","8.0","","1.9","","5.0","","12.6","","-3.6","","103.0","","0.0","","103.0","","0","","29","","76",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-03","1997","03","9.5","","3.1","","6.3","","16.7","","-1.0","","232.6","","7.4","","240.0","","0","","15","","104",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-04","1997","04","13.2","","5.0","","9.1","","20.7","","-0.4","","116.4","","0.0","","116.4","","0","","29","","100",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-05","1997","05","18.0","","9.8","","14.0","","24.8","","3.7","","73.8","","0.0","","73.8","","0","","29","","70",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-06","1997","06","19.1","","12.0","","15.6","","23.5","","9.3","","94.8","","0.0","","94.8","","0","","30","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-07","1997","07","21.6","","13.7","","17.7","","27.8","","10.6","","89.6","","0.0","","89.6","","0","","14","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-08","1997","08","23.2","","14.8","","19.0","","27.8","","12.7","","33.8","","0.0","","33.8","","0","","27","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-09","1997","09","19.8","","12.0","","15.9","","25.5","","7.4","","103.5","","0.0","","103.5","","0","","16","","46",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-10","1997","10","13.2","","7.8","","10.5","","18.8","","1.2","","166.8","","0.0","","166.8","","0","","12","","69",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-11","1997","11","10.8","","4.0","","7.4","","14.7","","-2.5","","124.8","","0.0","","124.8","","0","","14","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1997-12","1997","12","7.9","","1.8","","4.8","","11.4","","-1.8","","134.0","","0.0","T","134.0","","0","","13","","63",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-01","1998","01","7.2","","1.6","","4.5","","11.9","","-10.1","","151.9","","15.3","","166.7","","0","","32","S","56","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-02","1998","02","10.0","","4.2","","7.1","","15.8","","-1.5","","78.0","","0.0","","78.0","","0","","12","S","63","S"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-03","1998","03","11.0","","4.8","","7.9","","16.4","","-1.8","","81.0","","0.0","","81.0","","0","","15","","57",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-04","1998","04","13.6","","5.6","","9.6","","20.4","","1.9","","19.3","","0.0","","19.3","","0","","23","","44",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-05","1998","05","16.9","","9.9","","13.4","","22.4","","6.1","","110.3","","0.0","","110.3","","0","","20","B","48","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-06","1998","06","20.1","","12.9","","16.5","","25.9","","10.4","","29.8","","0.0","","29.8","","0","","27","E","61","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-07","1998","07","23.3","","15.3","","19.3","","31.9","","11.0","","39.8","","0.0","","39.8","","0","","30","E","41","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-08","1998","08","23.8","","14.4","","19.1","","27.8","","11.4","","8.2","","0.0","","8.2","","0","","29","E","54","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-09","1998","09","20.2","","12.0","","16.1","","26.7","","7.7","","11.2","","0.0","","11.2","","0","","28","E","61","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-10","1998","10","14.2","","7.4","","10.8","","20.5","","3.0","","111.0","","0.0","","111.0","","0","","27","E","67","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-11","1998","11","10.1","","5.7","","7.9","","14.6","","1.7","","251.6","","0.0","","251.6","","0","","14","E","85","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1998-12","1998","12","6.3","","1.0","","3.7","","13.0","","-9.7","","224.7","","33.6","","253.6","","0","","29","","82",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-01","1999","01","7.4","","2.6","","5.0","","11.3","","-3.1","","222.7","","0.0","T","222.7","","0","","16","E","72","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-02","1999","02","8.3","","2.7","","5.5","","11.7","","-0.6","","211.1","","4.4","","215.5","","0","","15","E","91","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-03","1999","03","9.5","","3.2","","6.4","","14.0","","-1.2","","104.9","","0.0","T","104.9","","0","","14","E","80","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-04","1999","04","13.0","","4.3","","8.7","","19.6","","-0.3","","53.8","","0.0","","53.8","","0","","29","E","56","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-05","1999","05","15.0","","7.5","","11.3","","25.8","","2.0","","58.8","","0.0","","58.8","","0","","29","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-06","1999","06","17.9","","10.9","","14.5","","27.4","","7.7","","83.1","","0.0","","83.1","","0","","28","E","46","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-07","1999","07","20.7","","12.6","","16.6","","26.4","","9.8","","65.8","","0.0","","65.8","","0","","29","","59",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-08","1999","08","22.2","","14.3","","18.3","","25.2","","10.3","","33.2","","0.0","","33.2","","0","","29","","52",""

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-09","1999","09","18.9","","10.3","","14.6","","25.0","","6.2","","15.2","","0.0","","15.2","","0","","30","E","91","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-10","1999","10","13.2","","5.9","","9.6","","16.9","","1.7","","141.7","","0.0","","141.7","","0","","13","E","74","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-11","1999","11","10.3","","5.2","","7.8","","14.4","","-0.1","","191.0","","0.0","","191.0","","0","","28","B","63","B"

"-123.18","49.20","VANCOUVER INT'L A","1108447","1999-12","1999","12","7.0","","2.6","","4.9","","12.6","","-0.6","","208.7","","0.0","T","208.7","","0","","28","E","72","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-01","2000","01","6.2","","0.8","","3.5","","9.9","","-4.1","","134.0","","18.8","","151.4","","0","","14","E","69","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-02","2000","02","8.5","","1.6","","5.1","","12.2","","-2.9","","69.6","","0.0","T","69.6","","0","","11","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-03","2000","03","10.1","","3.8","","7.0","","13.4","","-0.7","","109.2","","0.0","","109.2","","0","","13","E","56","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-04","2000","04","13.8","","5.7","","9.7","","17.4","","1.7","","43.5","","0.0","","43.5","","0","","30","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-05","2000","05","15.3","","8.0","","11.7","","21.4","","3.9","","103.0","","0.0","","103.0","","0","","21","E","67","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-06","2000","06","19.3","","11.7","","15.6","","27.5","","7.9","","57.0","","0.0","","57.0","","0","","27","E","50","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-07","2000","07","21.3","","13.6","","17.5","","25.6","","9.6","","86.5","","0.0","","86.5","","0","","30","E","43","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-08","2000","08","21.2","","13.0","","17.1","","27.0","","9.5","","6.0","","0.0","","6.0","","0","","29","E","59","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-09","2000","09","18.8","","11.1","","15.0","","24.1","","6.2","","48.0","","0.0","","48.0","","0","","29","E","48","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-10","2000","10","13.8","","6.9","","10.4","","18.9","","1.7","","125.2","","0.0","","125.2","","0","","13","E","52","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-11","2000","11","8.6","","2.3","","5.5","","12.3","","-3.6","","74.0","","0.0","","74.0","","0","","29","E","82","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2000-12","2000","12","6.5","","0.5","","3.5","","10.9","","-6.2","","123.0","","15.0","","137.4","","0","","30","E","89","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-01","2001","01","8.1","","2.1","","5.1","","11.7","","-3.4","","130.3","","0.0","","130.3","","0","","28","E","78","E"

"-123.18","49.20","VANCOUVER INT'L A","1108447","2001-02","2001","02","7.4","","0.2","","3.8","","11.7","","-3.9","","25.8","","15.2","","39.0","","0","","27","E","61","E"

